key,product_code,description,step_name,machine,start_time,end_time,duration_min,machine_group,machine_prefix,machine_num,log_duration
txPWzoriKMuP4Le4ZUQOUo,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Premix,HSM-1,5/9/2024 11:20:00,5/9/2024 11:35:00,15.0,HSM,HSM,1,2.772588722239781
c2A9zmR2vTHvfbnDogjUSv,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part A),BKM-11,5/10/2024 7:30:00,5/10/2024 12:30:00,300.0,BKM,BKM,11,5.707110264748875
IYjn62HQLzvLszapEjZqzF,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grits Check,BKM-11,5/10/2024 12:30:00,5/10/2024 14:30:00,120.0,BKM,BKM,11,4.795790545596741
pHzs9uBPInXMTYWS0i8kUB,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Premix,HSM-1,4/16/2024 11:55:00,4/16/2024 12:10:00,15.0,HSM,HSM,1,2.772588722239781
TIZcQ0zVgRyE3FhS1XPliC,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part A),BKM-16,5/23/2024 11:00:00,5/23/2024 14:30:00,210.0,BKM,BKM,16,5.351858133476067
RMDxoBhOCMqWfXH83cqyGN,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grits Check,BKM-16,5/23/2024 15:00:00,5/23/2024 15:30:00,30.0,BKM,BKM,16,3.4339872044851463
AESDwmHpur4QRd8wOigAW2,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,PMWS Printing,BKM-11,5/24/2024 11:22:00,5/24/2024 11:23:00,1.0,BKM,BKM,11,0.6931471805599453
pEWkLNyH7uHvSw7kVOWNj5,RM2-ACX-60,DAVIES ACREEX BLACK,Grind (Part A),BKM-6,5/17/2024 10:30:00,5/17/2024 14:30:00,240.0,BKM,BKM,6,5.484796933490655
0TqTO27xeHXoTORewbUoA5,RM2-ACX-60,DAVIES ACREEX BLACK,Grind (Part A),BKM-5,5/26/2024 10:00:00,5/26/2024 11:00:00,60.0,BKM,BKM,5,4.110873864173311
0pqyLR3eCjWfkCPdVRmS94,RM2-ACX-60,DAVIES ACREEX BLACK,Grind (Part A),BKM-5,5/27/2024 6:30:00,5/27/2024 9:30:00,180.0,BKM,BKM,5,5.198497031265826
CrYYaMTbHdfRqSNa4WXPaB,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,SAP Posting - Std,BKM-11,5/29/2024 10:53:00,5/29/2024 10:55:00,2.0,BKM,BKM,11,1.0986122886681098
kfmthK3jxESGu25S8lbCDd,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,PMWS Printing,BKM-16,5/30/2024 6:56:00,5/30/2024 6:57:00,1.0,BKM,BKM,16,0.6931471805599453
Qpj8Uz5oZjtFnj8MQZZToi,RM2-ACX-60,DAVIES ACREEX BLACK,PMWS Printing,BKM-5,5/30/2024 7:00:00,5/30/2024 7:01:00,1.0,BKM,BKM,5,0.6931471805599453
TErMWFbpvJUxH0wis5hmMf,RM2-ACX-60,DAVIES ACREEX BLACK,Premix,HSM-1,5/29/2024 9:15:00,5/29/2024 9:30:00,15.0,HSM,HSM,1,2.772588722239781
ojCqiC2XiHU9xNnnXeNqVH,RM2-ACX-60,DAVIES ACREEX BLACK,Grind (Part A),BKM-5,5/29/2024 10:30:00,5/29/2024 15:30:00,300.0,BKM,BKM,5,5.707110264748875
z3lxftLJgsMTc2jnEMGFIo,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-2,5/28/2024 12:30:00,5/28/2024 13:00:00,30.0,PMX,PMX,2,3.4339872044851463
DYG3ZmTq75MDgEkKg1PYZy,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-2,5/28/2024 13:00:00,5/28/2024 13:15:00,15.0,PMX,PMX,2,2.772588722239781
cMAyc30kNwt4fXCV53RY17,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part B),PMX-2,5/28/2024 13:20:00,5/28/2024 14:35:00,75.0,PMX,PMX,2,4.330733340286331
RmVvRx3TrJ2k4auU0rh2Cp,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part B),PMX-2,5/29/2024 7:05:00,5/29/2024 7:55:00,50.0,PMX,PMX,2,3.9318256327243257
EBB2jNcFujJRdsHZz53MoL,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,MX-3,5/29/2024 9:25:00,5/29/2024 10:15:00,50.0,MX,MX,3,3.9318256327243257
IEPR7SLvHciZNvD9QbEsuk,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Transfer of Millbase,MX-3,5/29/2024 10:15:00,5/29/2024 10:40:00,25.0,MX,MX,3,3.258096538021482
HyGdzqc5svKEyBCK5WfoQW,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Transfer of Millbase,MX-3,5/29/2024 11:15:00,5/29/2024 13:00:00,105.0,MX,MX,3,4.663439094112067
EPVmfV3dEFe1GNw5UuXLZ3,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Letdown,MX-3,5/29/2024 13:05:00,5/29/2024 14:30:00,85.0,MX,MX,3,4.454347296253507
CsaYXnMnSjOItmxZYBDfkG,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Adjust,MX-3,5/30/2024 15:30:00,5/30/2024 16:15:00,45.0,MX,MX,3,3.828641396489095
0nNavfTGAen1mJQXqAO7t6,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,PMX-4,5/24/2024 8:55:00,5/24/2024 9:30:00,35.0,PMX,PMX,4,3.58351893845611
j4odnXpbHmzPXwudUVjaWh,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,PMX-4,5/24/2024 9:30:00,5/24/2024 9:50:00,20.0,PMX,PMX,4,3.044522437723423
Uij8ZRNaS2isxdy0WJc4UP,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part B),PMX-4,5/24/2024 9:50:00,5/24/2024 12:05:00,135.0,PMX,PMX,4,4.912654885736052
OJLuYAA6amjrMteymZXyhb,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,MX-4,5/24/2024 13:15:00,5/24/2024 14:10:00,55.0,MX,MX,4,4.02535169073515
uWsDlhE4rlyilDmBo0EwRV,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Transfer of Millbase,MX-4,5/24/2024 14:20:00,5/24/2024 15:40:00,80.0,MX,MX,4,4.394449154672439
HLlxE25aJSQhnK1fcfTqwb,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Letdown,MX-4,5/24/2024 15:45:00,5/24/2024 17:05:00,80.0,MX,MX,4,4.394449154672439
5VkVfLDRUqcoHAMeaIMxXZ,RM2-ACX-60,DAVIES ACREEX BLACK,SAP Posting - Std,BKM-5,6/3/2024 8:25:00,6/3/2024 8:27:00,2.0,BKM,BKM,5,1.0986122886681098
gY8F5cMErTMktuetn3gsp5,RM2-ACX-60,DAVIES ACREEX BLACK,PMWS Printing,BKM-5,6/4/2024 6:42:00,6/4/2024 6:43:00,1.0,BKM,BKM,5,0.6931471805599453
hiDtMdn8m4bPLTNolyjN8T,RM2-ACX-60,DAVIES ACREEX BLACK,FG Transfer,BKM-5,6/3/2024 8:28:00,6/3/2024 8:29:00,1.0,BKM,BKM,5,0.6931471805599453
vPNVlGn3DapdoZT21XXSS4,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,FG Transfer,BKM-11,5/28/2024 13:04:00,5/29/2024 10:40:00,636.0,BKM,BKM,11,6.456769655572163
2GSTkjFJgeRTuUiQaOrQ3G,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,SAP Posting - Std,MX-3,6/6/2024 16:39:00,6/6/2024 16:41:00,2.0,MX,MX,3,1.0986122886681098
m8dglHgNnY69VyxXsbgyBy,RM2-ACX-60,DAVIES ACREEX BLACK,SAP Posting - Std,BKM-5,6/6/2024 17:25:00,6/6/2024 17:27:00,2.0,BKM,BKM,5,1.0986122886681098
WJchExUiBSQZlDqKgBZxj0,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part A),BKM-11,1/12/2024 7:30:00,1/12/2024 13:30:00,360.0,BKM,BKM,11,5.8888779583328805
f2zNsepwDLYips0Y5ufOM7,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grits Check,BKM-11,1/13/2024 6:30:00,1/13/2024 7:30:00,60.0,BKM,BKM,11,4.110873864173311
31zQn4JysyVs9aq0Jcjnst,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,PMX-4,1/15/2024 14:25:00,1/15/2024 14:55:00,30.0,PMX,PMX,4,3.4339872044851463
LLG9TNBkas1aOb8pVFWzmZ,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,PMX-4,1/15/2024 15:15:00,1/15/2024 15:35:00,20.0,PMX,PMX,4,3.044522437723423
knvpDbDre5DaH4zDbAO9kL,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part B),PMX-4,1/15/2024 15:40:00,1/15/2024 17:15:00,95.0,PMX,PMX,4,4.564348191467836
X930xmE6aBUdsukoyRc4iA,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,MX-5,1/17/2024 7:35:00,1/17/2024 8:20:00,45.0,MX,MX,5,3.828641396489095
bdMYnv2O8bpkAwfmuKYCQH,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Transfer of Millbase,MX-5,1/17/2024 8:25:00,1/17/2024 9:45:00,80.0,MX,MX,5,4.394449154672439
05uSLsCr9G3eLLaBngBvMN,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Letdown,MX-5,1/17/2024 9:45:00,1/17/2024 10:40:00,55.0,MX,MX,5,4.02535169073515
iKspT4jrU3v6GTP0VyaBsj,RM2-ACX-60,DAVIES ACREEX BLACK,Load,PMX-2,1/10/2024 8:10:00,1/10/2024 8:43:00,33.0,PMX,PMX,2,3.5263605246161616
mXHFDXukMQwXeUFuNBG47J,RM2-ACX-60,DAVIES ACREEX BLACK,Load,PMX-2,1/10/2024 8:45:00,1/10/2024 9:05:00,20.0,PMX,PMX,2,3.044522437723423
0kLdBze4d7tWN90mr4k1rL,RM2-ACX-60,DAVIES ACREEX BLACK,Grind (Part B),PMX-2,1/10/2024 9:10:00,1/10/2024 10:20:00,70.0,PMX,PMX,2,4.2626798770413155
CWOFop0PwobzHB8xqpbKHt,RM2-ACX-60,DAVIES ACREEX BLACK,Load,MX-7,1/10/2024 12:40:00,1/10/2024 13:15:00,35.0,MX,MX,7,3.58351893845611
Yg1sZ2ztro6JKB2pkt24xG,RM2-ACX-60,DAVIES ACREEX BLACK,Transfer of Millbase,MX-7,1/10/2024 13:20:00,1/10/2024 16:00:00,160.0,MX,MX,7,5.081404364984463
CeGFDg52cv21jTE2oT7sJp,RM2-ACX-60,DAVIES ACREEX BLACK,Letdown,MX-7,1/10/2024 16:00:00,1/10/2024 16:30:00,30.0,MX,MX,7,3.4339872044851463
gcCbddCUT8xXY5bnWNZ2Jx,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Premix,HSM-1,1/16/2024 11:20:00,1/16/2024 11:45:00,25.0,HSM,HSM,1,3.258096538021482
Mv2bQLQBbXMZbSVylLEMRn,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part A),BKM-16,1/16/2024 13:00:00,1/16/2024 15:30:00,150.0,BKM,BKM,16,5.017279836814924
IzxOExqZAUKaLo6nh3T4LT,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part A),BKM-16,1/17/2024 7:00:00,1/17/2024 9:30:00,150.0,BKM,BKM,16,5.017279836814924
RnRNCEWga15va94MFVMI7x,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grits Check,BKM-16,1/17/2024 10:30:00,1/17/2024 13:30:00,180.0,BKM,BKM,16,5.198497031265826
boQO51UrBiNzY2q1dWMnQQ,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grits Check,BKM-16,1/18/2024 6:30:00,1/18/2024 9:30:00,180.0,BKM,BKM,16,5.198497031265826
GBzx6fvb1zcO0uH4qtKj7T,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part A),BKM-16,1/20/2024 12:00:00,1/20/2024 13:30:00,90.0,BKM,BKM,16,4.51085950651685
mrE0FLW0MItWkkdGRDRZwo,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part A),BKM-16,1/21/2024 6:00:00,1/21/2024 11:00:00,300.0,BKM,BKM,16,5.707110264748875
7zxQylsf56UgSZ1CszMZus,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grits Check,BKM-16,1/21/2024 11:00:00,1/21/2024 13:00:00,120.0,BKM,BKM,16,4.795790545596741
f68ISxNPaYGyBQCpZm2Axw,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-4,1/23/2024 11:30:00,1/24/2024 8:40:00,610.0,PMX,PMX,4,6.415096959171596
eZkKkg5WQPSnAlOSUefMvw,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-4,1/24/2024 8:45:00,1/24/2024 9:00:00,15.0,PMX,PMX,4,2.772588722239781
Ue1SbsdjDjALUOJcGSPXbK,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part B),PMX-4,1/24/2024 9:05:00,1/24/2024 11:40:00,155.0,PMX,PMX,4,5.049856007249537
nC3cG9XN5fbQXPuz3QR79I,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,MX-5,1/24/2024 12:30:00,1/24/2024 13:35:00,65.0,MX,MX,5,4.189654742026425
Mg1e2DBHqWkxx7coMCRey4,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Transfer of Millbase,MX-5,1/24/2024 12:40:00,1/24/2024 13:55:00,75.0,MX,MX,5,4.330733340286331
gGzLyw5HtlRpaZsAybdKmK,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Transfer of Millbase,MX-5,1/24/2024 14:00:00,1/24/2024 14:40:00,40.0,MX,MX,5,3.713572066704308
CMOKmPTBfbZjF2x9zFzC3k,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Letdown,MX-5,1/24/2024 14:40:00,1/24/2024 15:20:00,40.0,MX,MX,5,3.713572066704308
kf7g6RoyxOwQOn2EZeTcV5,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Premix,HSM-1,1/16/2024 11:50:00,1/16/2024 12:15:00,25.0,HSM,HSM,1,3.258096538021482
T4OTEBij5Pt8X1L82Ej5l0,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part A),BKM-16,1/22/2024 8:00:00,1/22/2024 13:30:00,330.0,BKM,BKM,16,5.802118375377063
2iGVyC6lbq2CFRqNzZJfQB,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part A),BKM-16,1/23/2024 7:00:00,1/23/2024 8:30:00,90.0,BKM,BKM,16,4.51085950651685
xNgXsTRsRKlMKvBuJJopG1,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grits Check,BKM-16,1/23/2024 8:30:00,1/23/2024 9:30:00,60.0,BKM,BKM,16,4.110873864173311
2065qdrk1JTd83miIVEHOM,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part A),BKM-16,1/23/2024 14:00:00,1/23/2024 16:30:00,150.0,BKM,BKM,16,5.017279836814924
piBe101byh20BYYfMcmKdi,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part A),BKM-16,1/24/2024 7:00:00,1/24/2024 12:30:00,330.0,BKM,BKM,16,5.802118375377063
rCUKRgUAoMF21MunYwSOvg,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grits Check,BKM-16,1/24/2024 12:30:00,1/24/2024 13:30:00,60.0,BKM,BKM,16,4.110873864173311
EFksTnnQcaoV6cjxOcQ1XC,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-4,1/28/2024 8:00:00,1/28/2024 8:33:00,33.0,PMX,PMX,4,3.5263605246161616
m68iOYvAp37IgCk8fWoYy5,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-4,1/28/2024 8:35:00,1/28/2024 8:55:00,20.0,PMX,PMX,4,3.044522437723423
3DbmZUMggn1B6DszUcuHFE,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part B),PMX-4,1/28/2024 8:55:00,1/28/2024 11:20:00,145.0,PMX,PMX,4,4.983606621708336
iVOLoAaDVnvxfJQWOPZp4v,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Transfer of Millbase,MX-5,1/31/2024 8:40:00,1/31/2024 10:20:00,100.0,MX,MX,5,4.61512051684126
podJ0CXrfgcTEE3lLOWK5K,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Letdown,MX-5,1/31/2024 10:25:00,1/31/2024 11:30:00,65.0,MX,MX,5,4.189654742026425
0g1deG6litIQX0kaEzBK0V,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Premix,HSM-1,1/12/2024 7:15:00,1/12/2024 7:30:00,15.0,HSM,HSM,1,2.772588722239781
fqYXTjcwvCinoWQ7Fz78C3,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part A),BKM-11,1/13/2024 11:30:00,1/13/2024 13:30:00,120.0,BKM,BKM,11,4.795790545596741
RclI93rr52hSczleD666XO,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part A),BKM-11,1/14/2024 6:00:00,1/14/2024 11:00:00,300.0,BKM,BKM,11,5.707110264748875
CKt2fl01wjc4gFEyfkIVaa,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grits Check,BKM-11,1/14/2024 11:00:00,1/14/2024 12:00:00,60.0,BKM,BKM,11,4.110873864173311
HOoVllLbzXJFEotpwJ4V7y,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grits Check,BKM-11,1/15/2024 6:30:00,1/15/2024 8:30:00,120.0,BKM,BKM,11,4.795790545596741
ZtpQnzcLLeVwZKNOiXIoAx,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,PMX-4,2/7/2024 14:35:00,2/7/2024 15:00:00,25.0,PMX,PMX,4,3.258096538021482
ZKK92SRs6xx1tguoYUbLNx,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,PMX-4,2/7/2024 15:05:00,2/7/2024 15:25:00,20.0,PMX,PMX,4,3.044522437723423
CO7iEiRm2n5w4MW0hCn4kN,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part B),PMX-4,2/7/2024 15:25:00,2/7/2024 17:05:00,100.0,PMX,PMX,4,4.61512051684126
v8H687CMSm8dF0cZouOmbV,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,MX-6,2/12/2024 13:00:00,2/12/2024 13:55:00,55.0,MX,MX,6,4.02535169073515
MsbCdDEMMYzoLR23c5aeA9,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Transfer of Millbase,MX-6,2/12/2024 13:40:00,2/12/2024 14:55:00,75.0,MX,MX,6,4.330733340286331
pAViCQbaBnhL2vmrIWf0yL,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Letdown,MX-6,2/12/2024 14:55:00,2/12/2024 15:45:00,50.0,MX,MX,6,3.9318256327243257
4luNcmHZpmRcMLEihIMtUY,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part A),BKM-11,2/5/2024 12:30:00,2/5/2024 13:30:00,60.0,BKM,BKM,11,4.110873864173311
qUF98y38HU9r8SLNkg3nDq,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part A),BKM-11,2/6/2024 6:30:00,2/6/2024 9:30:00,180.0,BKM,BKM,11,5.198497031265826
QcI3TuLbtPPgIOsZEchBXE,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grits Check,BKM-11,2/6/2024 9:30:00,2/6/2024 11:30:00,120.0,BKM,BKM,11,4.795790545596741
n6dstGQ0mAZfLW2slvdo7y,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,PMX-4,2/23/2024 11:15:00,2/23/2024 11:35:00,20.0,PMX,PMX,4,3.044522437723423
4b0pI8v65FP4MFWcT3zXNJ,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,PMX-4,2/23/2024 11:35:00,2/23/2024 12:05:00,30.0,PMX,PMX,4,3.4339872044851463
ko2RK8V4P8cTDLolarqpDt,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part B),PMX-4,2/23/2024 12:05:00,2/23/2024 13:45:00,100.0,PMX,PMX,4,4.61512051684126
NqSLbmLCe83Wde5IjeDvUX,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,MX-4,2/23/2024 15:15:00,2/23/2024 15:40:00,25.0,MX,MX,4,3.258096538021482
dM4yCcjQSzY3yISdCUcRjV,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Transfer of Millbase,MX-4,2/23/2024 15:25:00,2/23/2024 16:40:00,75.0,MX,MX,4,4.330733340286331
EMZiM50A5DJ3vzZ7WsyFhs,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Letdown,MX-4,2/23/2024 16:40:00,2/23/2024 17:20:00,40.0,MX,MX,4,3.713572066704308
rxQW58VP031wYL7J8JcVrJ,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Premix,HSM-1,2/5/2024 11:30:00,2/5/2024 11:45:00,15.0,HSM,HSM,1,2.772588722239781
O85P3oE0Atlr5V6b6CJvDT,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part A),BKM-16,2/5/2024 13:00:00,2/5/2024 13:30:00,30.0,BKM,BKM,16,3.4339872044851463
5VyxGBqd14wrxeQcevy7ZH,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part A),BKM-16,2/6/2024 7:00:00,2/6/2024 14:30:00,450.0,BKM,BKM,16,6.111467339502679
gJyuy8pN6QZQoczR0LKkjL,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grits Check,BKM-16,2/6/2024 14:30:00,2/6/2024 15:30:00,60.0,BKM,BKM,16,4.110873864173311
j8ZAsxJtnkLJDcijo9ZMB6,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part A),BKM-16,2/7/2024 9:00:00,2/7/2024 14:30:00,330.0,BKM,BKM,16,5.802118375377063
i5WtFyQkWe9W8UCI4OK2lF,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grits Check,BKM-16,2/7/2024 14:30:00,2/7/2024 15:30:00,60.0,BKM,BKM,16,4.110873864173311
yryCCcXI2cEhvHgtZg1fv1,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-2,2/28/2024 11:30:00,2/28/2024 12:00:00,30.0,PMX,PMX,2,3.4339872044851463
